text,labels,language
@user 好喜欢,3.8,Chinese
"我都你妈逼傻了，#mountandbladebannerlord #readyornot ,这两个游戏等那么久都没新消息，#huntshowdown 这个鸡掰游戏让他出新武器好像便秘一样，佛了",2.6,Chinese
@user 還好我只有轉推，沒有做任何加工～🤣,2.4,Chinese
【唐人街探案撤出春节档】刚刚，唐人街探案3声明撤出春节档、此前，电影《夺冠》、《囧妈》、《姜子牙》、《熊出没》均宣布撤出春节档。 http,1.0,Chinese
@user @BTS_twt 我也想摸（誤 #BBMAsTopSocial BTS @BTS_twt,3.8,Chinese
@user 可惡可以偷牽手嗎？,3.8,Chinese
@user 郭台铭选总统之日就是共产党统一台湾之时。台湾人民离死不远了！,1.0,Chinese
都说到这个份儿上了，看来不发不行了啊。我发个投票，30人以上投票我就发一个，二选一！,1.4,Chinese
@user @user @user 不能说是制度问题，是我们中华文化使然。华夏一直就是谨言慎行的，做人说话留三分的含蓄，制度说到底也是文化的一种体现罢了。,1.8,Chinese
你永遠叫不醒 一個 想裝睡的人 就如同 你永遠感動不了 一個 沒想著要對你動情的人 被愛往往比愛人輕鬆 被寵往往比寵人簡單 被疼往往比疼人容易 #圖源為網路圖片 #我是魚魚 #魚魚如此傲慢 http,2.6666666666666665,Chinese
@user 这图ps的。,1.0,Chinese
做人如水，做事如山。做人应像水，有极大的可塑性，能适应任何环境，包容世间万物。至柔之中又有至刚、至净、能容、能大的胸襟和气度。做事像山一样稳重，因形走势，因势走形，从千峰峥嵘、万壑竞秀、云海飞瀑、蜿蜒起伏中展示大气磅礴。所以，做事像山，有山的胸怀，风骨，品格，内涵好原则。,1.4,Chinese
@user 徒弟，你家沙发套很喜庆啊哈哈哈哈,3.8,Chinese
超帅胡腮爷们无套猛操酒吧女郎 🎉🎉更多完整版精品视频在 应用商店下载【微密圈】 搜索319510进圈观看 http,3.0,Chinese
［ 與大屌網紅的真實自拍3-3 ］ 其實很多人知道影片主角了😂 就是認識蠻久的濕濕@happyboy0943 又色又變態的他 真的讓人又愛又恨的😩 #影片都補完囉 #prep #舊片 #兼職按摩 #歡迎預約 http,2.8,Chinese
@fangshimin 方老师只要科普就好了 现在国内时事对你来说其实没什么用处了 这是一两天前的探讨了,1.0,Chinese
@user 我們來當朋友（,2.6,Chinese
@user 可是，世卫组织还不封国？！😷,1.8,Chinese
#浴室三对一 1/2 3号攻喜欢看现场直播，于是我为他组这个局，3个攻，2个受，另外一个受不接受出镜就只好在浴室开录🎉 http,4.6,Chinese
我有了一个成为画家的梦想。,2.8,Chinese
尋找所有人的匿名問題！ 最近回答的問題 ● 你願意嫁給我嗎？ … ● 聽說粉圓很像89 … ● 上一個回匿名的真的是讓我笑死… ● 什麼時後宗師… #問題框 #尋找匿名問題 http,2.25,Chinese
穿西装做爱的粗大鸡巴壮男，无论干男的还是女的，都非常刺激。所以我很喜欢跟正装中年大叔做爱。 http,3.6,Chinese
@user 既然如此，那我看人民日报的时候你都在下面BB什么？这么关心我们的国家？🙃,1.4,Chinese
昨天晚上才嘴了一下營運 今天ㄧ有新消息出來就又爆走了 = = 這營運真的一直在消耗我從成員身上得到的快樂,2.0,Chinese
不管怎樣，明天還是會回去拜拜吧，雖然對著牌位總是行禮如儀報告一下近況，然後希望他保佑我順利而已。 想到已經過八年了，突然覺得很不真實，不是覺得恍如昨日的那種，而是驚覺自己其實從來沒有把它當作人生時間的尺度，卻又不是真的遺忘的那種，有點困惑，好像都沒有認真思考過這件事情的感覺。,3.2,Chinese
美剧《性爱大师》里有这么一个场景，医院长原计划要出差，结果因机场的原因又返回，进家门的时候，妻子恰好神色慌张衣衫不整地下楼，两人对峙在楼梯扶手处，妻子说，你现在最好不要上楼，丈夫会意地去了书房…这是我认为全剧最有人情味的一个桥段。对捉奸一事的热衷程度与一个族群的文明程度成反比#转,3.0,Chinese
@user 乱妈情人节快乐。（比心,3.75,Chinese
有一种骗术叫法制基金 有一个骗子叫郭大忽悠 有一种无知叫老少蚂蚁 有一种坚持叫直播揭骗； 有一种勇气叫一夫砸锅； 有一种牺牲叫披肝沥胆； 有一种正气叫高擎公义；https://t.co/dCcItCtyA1,1.0,Chinese
@user 電影（老ㄙ這個人連出兩題,2.0,Chinese
@user @user 汶川地震時，他們都是汶川人。天津爆炸時，他們都是天津人。武漢肺炎時，就地消滅武漢人 。,1.0,Chinese
班農談美臺、郭文貴對美中台的關鍵性，中共痛恨臺灣的原因； http 來自 @YouTube,1.0,Chinese
请只忽略佳佳肚子上的肉肉，只在意她的大胸。 http,3.6,Chinese
在檢討結構的時候勢必會探討誰是得利者、誰是被壓迫者，這不是在檢討人，是在檢視壓迫結構如何運作 女權運動如是，黑人民權運動如是，跨權運動如是，台獨解殖過程如是 把這解釋為「資格審查隊友」老實說根本狗屁不通，甚至有點欲蓋彌彰,1.8,Chinese
我整個人消化不良昨天ㄉ晚餐還沒消化完ㄉ感覺我要死ㄌ,3.5,Chinese
有錢人有兩種：有讀書的有錢人，沒讀書的有錢人。 有錢人有兩種：有品的有錢人，沒品的有錢人。,1.0,Chinese
@user @user 这是北京西站,1.0,Chinese
为什么abo这么好???为什么??????,1.8,Chinese
@user 韩国呢,1.25,Chinese
我日 14就出来约！！！太小了吧,3.2,Chinese
姐姐心情美美哒，粉丝们 采访一下，你们上一次撸管什么时候了 http,4.333333333333333,Chinese
@user 凯文·布拉迪发表声明，称美中达成贸易协议“对美国工人和公司来说是历史性的一天“。他称赞特朗普政府取得了之前历届白宫所未能取得的成就：从中国那里得到了强有力、真正而且可执行的承诺，结束不公平的贸易做法，并让美国工人、制造商、农民和公司有公平的竞争场地。,1.0,Chinese
不涨价！亏本也坚持生产！成都一口罩生产厂24小时不休 60余名工人加班抢时间，春节管理层不休息，保障供应不涨价……24日，记者实地探访了这家“加班抢时间、保供不涨价”的厂商——成都市新津事丰医疗器械有限公司。 http,1.0,Chinese
你有没有上过国际互联网？不能上国际互联网的手机不能叫真正意义的手机！而是叫被人阉割了功能的太监机！[呲牙]史上最好翻墙软件等你来！拒绝用太监机！那么问题来了，翻墙技术哪家强？马上翻墙看世界加微信：pjg618 http,1.0,Chinese
好久没人玩了！昨天这个小姐姐舒服！有想玩得私聊太原京津冀西安都可以 http,2.75,Chinese
@user @user @bbcchinese 辣鸡,1.5,Chinese
@user 白天，一条龙打不过两条龙，白天气温也太高,1.6,Chinese
根本不知道有沒有人會想要MC立牌嗚 總之我這陣子會盡快把他們完稿 反正明天過後就是端午連假了嘛!!! 下周畢業考 是什麼 我當不知道了,3.25,Chinese
“我又不是神经病，就是为妈报仇！”这句话铿锵有力，让那些迫害过弱势群体的大小官员心里无法踏实，毕竟有人会记仇的，而不是神经不正常才杀人的…… http,1.4,Chinese
@user 粗，且大头,2.6,Chinese
近期，凯风网爆料，俄罗斯一名法轮功人员在游行造势活动中猝死，管理人员立即下令脱掉其身上的法轮功马甲，以免传出去是练法轮功练死的。如此种种，法轮功何“真”之有？“真”之何在？,1.0,Chinese
@user 这房子不错，高档小区,2.25,Chinese
@user 十年不開張！開張吃十年！,1.4,Chinese
又和 #健身妹 大戰一場，奶大腰細，又有腹肌 #戰鬥力超強，非常耐操 http,3.4,Chinese
男孩 一個線程;,1.5,Chinese
对米兰赛后，有现场观赛的中国球迷找布冯签名，布冯签了名还拍了拍球迷的脸，问他“你是武汉来的吗”。然后，在虎扑和微博上，布冯乳化了,1.6,Chinese
@user 不要拿上帝當擋箭牌，你不懦弱麼？你不害怕麼？那些信靠主的人為何還有恐懼！多少十字架被拆除了，基督世界有發聲了麼？ http,1.8,Chinese
女人和女人之间的敌意 要知道我见kk朋友都是三四天不洗头连眼屎鼻毛都可以露出呢 今天要见他朋友的新女友，早上捣鼓了1.5小时 女孩是说话骚骚，衣品有点非主流的姑娘。打消了我再为她化妆的信念 这大概就是女人间的敌意吧,2.5,Chinese
@user @user @user 真好，不能露臉 香港可是強制人民露臉呢！,1.25,Chinese
@user 来啊,2.0,Chinese
韩国真是世界上最无耻的国家，打个pubg都是四支战队16个小黄衣，不到决赛圈绝对不互相打,1.0,Chinese
@user 這樣如何,2.0,Chinese
#偷拍直男 这个直男小哥哥在洗浴中心洗JJ，前一秒半勃一甩一甩的，很动人，下一秒就回到原始状态。 http,1.25,Chinese
@user @user 我倒認為他們會把錯都推給蔡，認為他的領導方式失敗，然後支持一個深綠的人選，讓民進黨走向極端的路線。,2.2,Chinese
五万粉丝福利 看就完事咯 无文案 http,2.5,Chinese
哎哟不错哦 这一次，全看着了 完整版内容见评论 http,3.4,Chinese
每天困在家里，睡袍是穿的最多的衣服了，运动就脱了睡袍直接来吧，也不穿啥运动衣了，给洗衣机也多休息会。 http,3.0,Chinese
@user 背着成千上万的人命啊！,1.25,Chinese
#上海 CICI·JoJo大乔🎀上海甜音 #网红 #主播 99-172-D 人间水蜜桃嗲妹🎀 任何网红脸百搭无压力👌 又 纯 又 欲 可 甜 可 盐 支持任何验证 ！ ！！ 微信/QQ: 18656311805 http,4.2,Chinese
中菲「和平」聲明換來中國霸凌 菲律賓重新加入美國聯盟 http,1.2,Chinese
@user 好吧233不过说起来护踝我也早就买了,2.25,Chinese
@user 我当时看漫画，看川柳看的一脸懵逼,1.2,Chinese
多鄰國最新更新就是把廣告延長了嗎,2.2,Chinese
@user 好吃吗？,2.5,Chinese
[2020年1月20日] #火箭少女101 #孟美岐 更新微博... 小编：和山支大哥一起到电影院支持由 #彭于晏 ，#辛芷蕾 主演的 #紧急救援 #rocketgirls101 #mengmeiqi http,1.4,Chinese
有成都的1嘛南昌的也行,1.6,Chinese
@VOAChinese 拿出证据。单靠喷粪的狗嘴不能让人信服。,2.25,Chinese
@user 哦！中国最高军事学府 将军的摇篮,1.8,Chinese
今天在线会议，会不会很卡顿，都会在这个时候开无聊的会议吧,2.0,Chinese
請大家看下推的圖選擇一下😁,1.6666666666666667,Chinese
@user 書桌的椅子，不是公園喔（？,2.2,Chinese
@user 哪裡,1.0,Chinese
@user 傻逼轮子,2.4,Chinese
所謂“每一種社會製度都有它存在的理由”是徹頭徹尾的詭辯。邪惡也存在，也有它存在的理由，那只能是正義的陽光還沒有普照大地的每一處角落，而不能成為邪惡存在的政黨性和必要性。 http,1.0,Chinese
香港人的最後一戰：引起全香港罷工罷課的《逃犯條例》 http 來自 @YouTube,1.0,Chinese
@user 我想好了，这孙子既然活在自己的臆想里不可自拔，那就给它挂条狗绳，时不时地牵它转转，看这孙子怎么办。,2.8,Chinese
&lt;RT 笑死就是我在做的事啊,1.5,Chinese
@user 鎖起來處置？ 哈哈,2.6,Chinese
@user 對不起啊，我就是個路人，對你也不了解，你別放在心上,3.0,Chinese
在我哥桌墊下發現ㄉ 我以前在我哥房間玩電腦so我的東西都塞在桌墊下 那幾張酷卡除了五轉都粘在桌墊上了 http,2.25,Chinese
@user 有流言說退社 但目前消息是只辭了董事會的職務 _(:з」∠)_滿叔啊,1.0,Chinese
@fangshimin 方老师，请问你在墙内还安全吗？,2.4,Chinese
朋友小時候家裡養過三隻狗，兩隻大白熊，一隻小型米克斯，小型犬神經纖細愛吠叫，搞得全家老是噪音。後來大白熊受不了了，用嘴含住小米克斯的頭，讓室友的汪汪汪汪汪汪汪在口腔內降低分貝，等到牠冷靜了再溫柔放開。 超萌。 但某天，大白熊就被鄰居毒死了。,1.6,Chinese
痛苦的高中生要知道上ㄌ大學不會比較舒服 但是可睡覺ㄉ時間會變多是真ㄉ,1.5,Chinese
@user @SJofficial @MTVLA 我們忙內很健康呢—DE 指的是圭 #MTVLAFANDOMSUPERJUNIORELF #MTVLAKPOPSUPERJUNIOR #PremiosMTVMIAW @SJofficial @MTVLA,2.25,Chinese
@user @user 恁们贴的文章也是立场先行啊，不是单纯的靠疫苗接种能相互比较的，中国各种抗生素与输液很容易,1.4,Chinese
@user 一样,1.0,Chinese
#在健身房的日子 Day141 今天練手、核心 一個人練，總是比較無聊 今天先吃晚餐才練，覺得撐 #健身 #繼續努力改變成真 http,2.4,Chinese
2020新年快樂🎉 新一年要努力朝夢想和目標前進！ 包括希望能每天都可以被幹❤️❤️❤️ #變態上線 #嘗試轉型改變習慣 http,2.8,Chinese
@user @user Low装不仅仅是智商问题了、已经涉嫌杀人了现在！,1.25,Chinese
#直男飞机 #勾引直男 #直男迷药 #直男 #原创 一个很骚的直男，声音性感 http,3.0,Chinese
16岁小弟弟。对我超忠心的，只跟我一个人玩过，这次是他第二次玩，第一次那时候是一年多以前，他实在忍不住，就来找我，超级嫩，嫩出水，感觉都不太忍心太凶猛对他，会心疼。哈哈哈，弟弟超级乖。都不能算是gay，就只算腐吧？哈哈哈。 http,4.4,Chinese
@user 想咨询推主，如何肉身翻墙去荷兰，求带路？,1.6,Chinese
谁是共匪完美的自掘坟墓的人，听听这些傻逼得不能再傻逼了的剩会就知道了。五毛们，你们现在回头还能看见岸，晚了就看不见了。 http,1.25,Chinese
@fangshimin @user @_ 深空门户（DSG）听说过没有？您了解过美国的登火计划吗？,1.25,Chinese
如果溫溫恢復加拿大國籍的話，我們就可以結婚了，好想跟她結婚喔,4.5,Chinese
不必哭泣，每个人都是自己世界的主角，没必要成为他人世界的配角。,2.0,Chinese
成熟与年龄无关，而是一种阅历；优雅与装扮无关，而是一种气度。,1.2,Chinese
@user 是的，不过我不是搞心理学的。,1.8,Chinese
我不喜歡辣……………,2.4,Chinese
♱ 🐾 ₂ₒ₁₉⃕ ღ ₅.₂₄☼ ﹊﹊﹊﹊﹊﹉﹉ ❥~见过满臂纹身的人在公交上让座，也见过教授进酒吧摇得比谁都社会；有些拿刀砍人的是为生存，有些穿制服的媚强凌弱；见过民工盖楼冻烂双手，KTV女孩被灌酒，可她们的钱全寄给了老家的爹娘,1.75,Chinese
希望翁啟惠不會對台灣失望而對這次疫情冷眼看待。然後想到國民黨這樣追殺翁啟惠，我就更加希望這批垃圾全部去死。,1.2,Chinese
高三女孩被内射直接大哭（五） 本来在家看电影，期间女方提出点外卖，男方忍不住上了，女方开始有点蒙，半推半就被上了，到最后女方意识过来了就哭了，感觉有点可怜，最主要看女方脸很漂亮，胸部也发育的不错。 关注我看其他剧情 http,3.6,Chinese
@user @user 班农一定在想难怪中国这么疯呢，看看都被什么样的人在领导，各种精神疾病患者,1.8,Chinese
今天加了个ghs的群 哈哈哈哈 http,2.6,Chinese
我在17發現這個直播，快來看！💁 http,1.0,Chinese
@user @user 我们的官员会做实事而不是“发挥参政议政职能”,1.2,Chinese
@user @user @user 哈哈，真特么讽刺啊，举报别人翻墙闹得欢，自己却被拉清单。让我们大家告诉他，我们的VPN非常强大，天天翻墙骂他党爹，气不气啊？呵呵。,2.4,Chinese
伤害你的人，不是比你强大就是比你弱小。如果他比你弱小，宽恕他；如果他比你强大，宽恕自己。,1.4,Chinese
唯有絲襪大長腿才能有更多玩法。 天冷了，老婆需要優秀的夥伴來溫暖一下身心。☀️（私信注意素質，否則永久拉黑） http,4.25,Chinese
#香港 以乱港四人帮之首的黎智英所创办的毒果日报为例，就坚持使用“wǔ hàn肺炎”为名，污名化中国。海外华人在他们这么污名化中国的行为下，被种族歧视甚至被袭击的事确实是时有发生。 http,1.0,Chinese
"@user @user 一看不知是好人...不只HK人,人人都要記著..",1.75,Chinese
@user 不是正在開車嗎！,2.4,Chinese
@user @user @user @user @PDChinese 為你扭曲到同牲畜一樣的價值觀和世界觀感到羞恥,1.8,Chinese
@user 🤩🤩🤩羨慕。。。我很想去的地方。泡著有View 的溫泉望著富士山😍😍😍喔～～～～,3.4,Chinese
鉴于内地公安已实际控制港警行动及使用乔装暴力的模式对待游行港人，现场医界救护人员也不放过的事实，全球支港联呼吁国际组织，从人权救助出发，向香港派遣医疗救护小组。一一支港联！请支持，转发！ http,1.0,Chinese
【技能贴】教你手疗把自己“捏”漂亮。中医认为，五脏六腑之气皆上注于面。我们的脸还充当了健康显示屏的作用，那些恼人的痘痘、斑点等，往往反映了内分泌的状况。所以，想美不妨就经常捏揉你手上相应的反射区和穴位吧。 ​#养生小妙招 http,1.2,Chinese
@user 楼主，不好意思。我借你楼问一下支那人。你们的逻辑为什么每次都那么乱？有时候觉得你们在自问自答。又觉得你们精神错乱。,1.25,Chinese
我要知道他戴墨镜撸我的时候那么帅，5分钟就给他整射！ http,4.4,Chinese
"@user 暴徒不但作惡, 仲喺挑動市民同警隊嘅關係。 可惡",1.0,Chinese
@user 不是大家的！是我專屬的😍,3.8,Chinese
梦 华西医院的实习生男性塞给了我一装有死人的垃圾袋 对我说请把它们扔到楼下吧。我说我是第一次 害怕拿洒掉。他说凡事都有第一次。于是我拎着一袋死人骨头下了楼。大约二十斤吧。一直在醒来睡着之间梦见多次自己已经发送了这段话。,1.0,Chinese
後天臨時決定要去中壢聚餐 邀請我的桃園朋友知道我交通不方便我一個人會提早一小時到之後便說她也會跟我一起同個時間到中壢陪我 被她的這份帥氣給帥到出血了...這是心動的感覺啊…,2.75,Chinese
@user @user 还好,2.0,Chinese
@user @user 哈哈哈哈😂 我不在火车 就可能坐个地铁,2.333333333333333,Chinese
二次元我操你媽！！！你把多少人的常識！！！都他媽橄欖了！！！（老廢物🍪） http,1.25,Chinese
20岁的精瘦弟弟，下课找我刚好我还没下班，在办公室里就开操了。 先让我往他菊花里撒尿，菊花里又暖又湿，然后不停猛操，操得桌子嘎吱嘎吱叫，差点就散架。最后憋不住了全射他里面，办公室激情就是刺激 http,4.666666666666667,Chinese
卜約翰專訪｜六七暴動後最大管治危機 港大社會科學院前院長：李家超鄭若驊一定要離開 | 2019-07-22 | 壹週刊 http,1.0,Chinese
@user @user 怎麼有種在養電子寵物的感覺 幾天沒看我可能會餓死 還會有便便需要清掃(年齡暴露,3.4,Chinese
某航空的一位帅空少 很骚浪的直男 鸡巴大又骚 跟女记者说很想操逼。 女记者使出美色，轻而易举的勾引他上钩 这是他公共厕所自拍发骚撸屌的视频 还有完整版他与女记者裸聊骚浪贱的视频😆支持一下！ http,4.75,Chinese
不出我所料，9月團客要減半，這個肯定不是最大的招，論流氓中共是民進黨師祖，師祖教訓徒孫出手肯定不會輕 http,1.0,Chinese
@user 什么软件呀,1.6,Chinese
@user 神回啊,1.2,Chinese
@user 我射了很多洨給這個男優哈哈,4.8,Chinese
@user 他們覺得這些國家的生活好啊... 所以他們就有了普選=生活好的簡單腦回路。,1.25,Chinese
"今天學弟睡前沒給我mua,不開心，雖然我也沒給...雖然至少約了一起吃千層",3.75,Chinese
极品 小0一直说我被艹了我被艹了，啊啊啊受不了了，要被爸爸操射了，结果骚狗真的射了，然后又被操尿了，友情提示带上耳机听对白 http,2.8,Chinese
@user 數量跟書記政績掛鉤,1.0,Chinese
@user @user 就這426你們也看不懂？,2.5,Chinese
@user 好扯，想知道是誰,3.0,Chinese
和阳光一起躺在把杆上的时候松了口气。 http,1.25,Chinese
@user 已解除，改为消毒！,1.0,Chinese
@user 我看不懂韩语 翻译器也乱七八糟 总之 大吧真的很棒！！,3.0,Chinese
有没有想被这样猛艹的0扣1 看看有多少人想被我猛艹 喜欢的可以私聊…… 让你体验真正被大屌猛艹的快感 然后我们一起进入爱的漩涡 http,3.6,Chinese
【報時】：13:00 中午一時～！✧*。٩(ˊωˋ*)و✧*。 別忘了吃吃午餐補充能量呢！Ｏ(≧▽≦)Ｏ 補充能量後繼續努力！,3.6,Chinese
社会很现实 说实话也没有人会信,2.0,Chinese
@user 行了行了 你们都别骂了 我都快赞不过来了,2.75,Chinese
@user 三句話學謎語： 好兇 抱歉 不客氣,2.0,Chinese
之前给第五人格画的插画，第二弹 #第五人格 #identityV http,1.0,Chinese
可能正是因为【】才最终变成了现在这个样子吧……,1.75,Chinese
@user 那是给了你多少图片啊。,2.0,Chinese
@user 贪生怕死的郭文贵躲在直播的屏幕后，恬不知耻的装作救世主大放厥词，着实可笑、令人无语。,1.75,Chinese
你出现的一霎那，我的心从此再无风雨飘摇、凄惶无依。 #KissBoysTHxKazzawards cr:logo KissSaint_CN http,4.4,Chinese
为爱前行，问心无愧！,2.2,Chinese
@user 有意思的是这两人离那么近自说自话，也不管别人信不信，一点都不觉得尴尬，人才呀,2.8,Chinese
@user 我真的不懂卑斯偷馬取怎可以甲成這樣 但龍我那邊那根昰我會超怕不小心斷掉的WWWWWW,3.333333333333333,Chinese
一年一次特价 错过你就等一年 AAPE 优惠款 Rm240 错过这次特价你就要再等一年 比平常便宜了50块以上,1.0,Chinese
@user @user 一提到香港年轻人，我就想到黄之蜂，真他妈的恶心,2.6,Chinese
@user 那些長輩不是不信廠商只信網路影片，他們是只相信自己相信的是對的（家裡也有這種長輩,2.0,Chinese
@user 哈哈哈哈哈哈😂😂剩他了👉喜矢武豊 對他還真沒印象🤔🙈🙈,2.5,Chinese
8月28日：尊敬的战友们好！你们健身了吗？你们传播香港危机真相了吗？从王雁平女士的案子看中国女人的女权危机……一切都是刚刚开始！ http,1.0,Chinese
@user 差不多是，论文已经改不动了，整个人都快废掉了,3.0,Chinese
@user 吃鸭 冲鸭,1.75,Chinese
@user 不错哦😏,3.5,Chinese
#香港 嘅蒙面暴徒們到處破壞，嚴重影響市民出行，政府和 #警察 應當拿出最大力度，把呢些暴徒徹底鏟除，世界上只有中國係香港嘅最強大嘅支撐，美英等西方勢力只係將香港當做棋子，將愚蠢嘅亂港 http,1.0,Chinese
@user @user 這難道真是抄了習近平的作業？😟,1.0,Chinese
今日份的色图？…… 这个环好弱哦…整个塞进去都没什么问题… #扩肛 #扩张 #肛环 #药娘 #变态 想买好康的女装呜呜呜…自己买的好丑 http,4.0,Chinese
我希望以后都能赚很多的钱 即使朋友生日还是情人节 还是节日 带朋友选自己喜欢的东西 还是卡任刷 不需要顾虑那种,2.2,Chinese
@BTS_twt 这是什么美好场面,2.5,Chinese
@user 苏提丝新年快乐！,3.4,Chinese
@user 很香啊，我喜欢,2.6,Chinese
@user @user 据说红军时期打仗不错，到了解放战争时期就不行了，最后还是凭借资历进了大将名单，之后还当了国防部副部长,1.8,Chinese
新年中共出炉的第一个恶法 在中国只能信奉共产党。任何其他信仰，均被视为邪教。将被送进集中营洗脑改造 耶稣是穆斯林的烈士。进而将被视为是恐怖组织。 在中国，你的唯一信仰就是共产党，必须歌颂共产党和拥护社会主义 http,1.25,Chinese
昨天从上午九点开始写生到五点，期间有些断续，但还算充实。游泳一个小时。晚饭后开始涣散，无着地看电视，感觉无聊。我喜欢观察人物，但电视上的人物不如生活中的人物那么有感觉。尤其是那些明星他们太突兀，毫无画感，他们属于时尚范畴，画感似乎与时尚完全相反。尽管有些明星的表演比较有趣。,2.6,Chinese
@user 在上海吗 （勾搭,3.4,Chinese
@user @user @user @user 说得好像南北战争没发生过一样,2.0,Chinese
@PDChinese 大学的时候整过一个手势识别上下及楼层的小玩意儿,1.75,Chinese
@user 這樣玩蟲蟲感覺有點可愛☺️,2.4,Chinese
@user OPPO这次广告设计超棒！ 就是手机系统劝退...,1.6,Chinese
十八岁的女人，操起来好紧绷，什么姿势都会 http,3.8,Chinese
誰能告訴我為什麼ikuai+lede會經常性斷線，真的好煩~~~~,2.8,Chinese
@user 逆淘汰并非淘汰高智商，而是淘汰好人。有多少高智商的坏人在为独裁维稳？而民主圈高智商的人却很少，品德好的也少。,1.6,Chinese
@user @user @VOAChinese 中国和中共请区分,1.2,Chinese
之所以「出事」，正是政府、警方已經對沒完沒了的每星期示威集會「失去耐性」，警隊疲於奔命、曠日持久，處於「極端高壓狀態」，渴望逐次貫徹圍困戰術，配合宣傳輿論戰，盡快扭轉民情，軟硬兼施擊潰示威者的意志，終結反對運動，平息社會紛爭。,1.0,Chinese
@user 不是这么比的。镜头在非全画幅等效焦距 是类似裁切出来的画面，你把全画幅焦距没那么长的镜头拍的照片裁剪一下，和非全画幅也就差不多了。,2.0,Chinese
我喜歡一部 @YouTube 影片 http 王子妃摸大象?! 元旦廢片 【魔術Channel】ft.王子妃,2.2,Chinese
@user 哈哈哈這種隨緣啊啊啊,2.6,Chinese
@user 那么北京上海广州的会撤吗,1.8,Chinese
@user 比一般番茄醬來得不酸，攪拌均勻的情況下不會吃到砂糖粒，我個人還是偏好原味的番茄醬，但拌砂糖不會難吃。,1.0,Chinese
卧槽！卧槽！大家快看，中共军方门户网站，登出此文。称石正丽铁证如山！这是什么情况？大家猜，石正丽会不会说，这是美国让她干的？ http,1.0,Chinese
@user 不是建群的原因吧、应该是被人举报了。我没建群也被封了、,1.6,Chinese
在华亭酒店被肌肉💪大鸡吧爸爸👨喂食，然后被逼着射出来。你看射的多吗？ http,5.0,Chinese
新冠病毒正在立即甚至永久改变美国人选举的方式 http,1.75,Chinese
@user 想起毛魔头死后广大人民群众表演哭的稀里哗啦的热情与朝鲜金家每一位魔头死后一样一样滴眼泪，那种表演真的感觉他们看起来胜过爹娘死的悲痛😢！,1.0,Chinese
所谓的“人权维护“，那生活在中东的维护自己生存权利的巴勒斯坦人， 他们,1.2,Chinese
我在“第五人格”，快來和我一起玩吧！ http,2.0,Chinese
@user @user 抽屉又没有锁，多尴尬,3.4,Chinese
男，已絕育,2.0,Chinese
要牢记中国！ 美国代理国防部长上任 美国代理国防部长夏纳翰今天正式上任，执掌五角大厦的第一天首先就告诉同僚，他将中国视为关键 http http,1.0,Chinese
據報習近平巡視稀土企業，用意也是十分明顯。中國限制出口稀土，曾經在WTO受挫。因此，再來一次，游戲玩法要改變吧？看不少自媒體的演繹，還不如看看我數天前的幾個推文，簡明厄要🤣,1.0,Chinese
好久沒有11點多就入睡了，感覺真好ne。,2.5,Chinese
吃屌屌前當然要調教一番 想看完整版請告訴我 很多人問我這位優菜是誰 回應高才公佈推特ID http,3.4,Chinese
@user 是普通浴室，当时只有我们两个人，我把老公摸硬了，他给我涂了点沐浴露就粗暴的进来了😂,4.6,Chinese
關於工作 不要總是輕易受人蠱惑，說要什麽跳出舒適圈．但凡工作，都是花錢請你來解決麻煩．沒有一份工作是舒適圈，如果有，是你決定讓他成為舒適圈． 正確的做法應該是不斷擴大自己舒適圈，然後繼續待著，不斷擴大，而非跳出去。 上班去了。 http,1.8,Chinese
@PDChinese 划重点，这是党卫军，不是国防军。对口的是希特勒的流氓冲锋队，打仗不行，专门欺负手无寸铁的老百姓，没有军人的职业素养。然后想问问，ccp的党卫军普通士兵服役一共打多少发子弹？美国的国防军一个基层士兵，服役要打多少子弹？叠被子，唱歌喊口号可不是战斗力。,2.25,Chinese
人才培养一定是育人和育才相统一的过程，而育人是本。人无德不立，育人的根本在于立德。这是人才培养的辩证法。,1.4,Chinese
沒有特異功能還是靜靜的當看戲大眾,2.0,Chinese
- GIRLS PLAZA - 正韓 ᴷᴼᴿᴱᴬ ᴼᴺᴸᴵᴺᴱ🇰🇷 這當然是春夏必備款唷👉 不管要搭洋裝，寬褲，或其他 都非常好駕馭😆 這次的顏色都非常好看💕 價錢也很甜甜價唷～ size: 23~25 版偏小 - ᴺᵀ890$,2.4,Chinese
工作時同公司不同部門友人在位子後面晃來晃去跑過來看我螢幕直接暴怒絕交的人 🙋‍♂️ http,1.8,Chinese
#郭文贵 在郭文贵眼中，没有永远的朋友，只有永远的利益。为了苟延残喘，也为了贪享荣华，把人性的自私，贪婪和卑劣发挥到了极致！ http,1.2,Chinese
還記得您上一次看電玩雜誌是甚麼時候嗎？於1993年在英國創刊的《#EDGE》至今仍以月刊形式發行，最新一期獨家公開在全球詢問度破錶的新遊戲機——#PLAYDATE 的開發祕辛。https://t.co/mBuk05ErpF http,1.25,Chinese
帕妃說....... **都沒有人能把她公主抱!!** 好，阿沛幫她徵求勇者，有沒有人願意挑戰 精壯嬌小可愛甜美帕妃。(不要亂取名字),2.6,Chinese
@user 红红的流口水了,2.2,Chinese
@user 这事儿推主最清楚不过了，牠们家几乎都死绝户了，所有沾亲带故的一个不剩。,2.4,Chinese
@user 沒錯！我是你認識的人！,3.8,Chinese
